Invoice Number,Estimate Number,Invoice Date,Invoice Status,Customer Name,GST Treatment,TCS Tax Name,TCS Percentage,TCS Amount,Nature Of Collection,TCS Payable Account,TCS Receivable Account,GST Identification Number (GSTIN),TDS Name,TDS Percentage,TDS Section Code,TDS Amount,Place of Supply,PurchaseOrder,Expense Reference ID,Payment Terms,Payment Terms Label,Due Date,Expected Payment Date,Sales person,Shipping Charge Tax Name,Shipping Charge Tax Type,Shipping Charge Tax %,Shipping Charge,Shipping Charge Tax Exemption Code,Shipping Charge SAC Code,Currency Code,Exchange Rate,Account,Item Name,SKU,Item Desc,Item Type,HSN/SAC,Quantity,Usage unit,Item Price,Item Tax Exemption Reason,Is Inclusive Tax,Item Tax,Item Tax Type,Item Tax %,Reverse Charge Tax Name,Reverse Charge Tax Rate,Reverse Charge Tax Type,Project Name,Supply Type,Discount Type,Is Discount Before Tax,Entity Discount Percent,Entity Discount Amount,Discount,Discount Amount,Adjustment,Adjustment Description,E-Commerce Operator Name,E-Commerce Operator GSTIN,PayPal,Razorpay,Partial Payments,Template Name,Notes,Terms & Conditions,Branch Name,Warehouse Name
25JUNE-FK-S-94,,30-06-2025,,FLIPKART INTERNET PRIVATE LIMITED,business_gst,,,,,,,,,,,,OD,,,,,,,,,,,,,,INR,1,         Sale - Marketplace,KAPIVA DIA FREE JUICE 1 L_599 ( Packs of 4),,,,30049011,2,Pcs,1817.410714,,,IGST12,ItemAmount,12,,,,,,,,,,,,,,,,,,,,sales made with Flipkart for the month of June-2025,,Maharashtra,MP MH (27AAOCA0382N1Z8)
25JUNE-FK-S-94,,30-06-2025,,FLIPKART INTERNET PRIVATE LIMITED,business_gst,,,,,,,,,,,,OD,,,,,,,,,,,,,,INR,1,         Sale - Marketplace,KAPIVA KARELA JAMUN JUICE 1 L_399+KAPIVA DIA FREE JUICE 1 L_599,,,,30049011,6,Pcs,720.0892857,,,IGST12,ItemAmount,12,,,,,,,,,,,,,,,,,,,,sales made with Flipkart for the month of June-2025,,Maharashtra,MP MH (27AAOCA0382N1Z8)
25JUNE-FK-S-94,,30-06-2025,,FLIPKART INTERNET PRIVATE LIMITED,business_gst,,,,,,,,,,,,OD,,,,,,,,,,,,,,INR,1,         Sale - Marketplace,KAPIVA ALOE VERA SKIN GEL 150 GM_135 (Pack of 2),,,,33049990,3,Pcs,172.3163842,,,IGST18,ItemAmount,18,,,,,,,,,,,,,,,,,,,,sales made with Flipkart for the month of June-2025,,Maharashtra,MP MH (27AAOCA0382N1Z8)
25JUNE-FK-S-94,,30-06-2025,,FLIPKART INTERNET PRIVATE LIMITED,business_gst,,,,,,,,,,,,OD,,,,,,,,,,,,,,INR,1,         Sale - Marketplace,KAPIVA HIM FOODS SHILAJIT GOLD RESIN - 20G+KAPIVA ASHWAGANDHA GOLD CAPSULES 60 CAPS_599,,,,30049011,1,Pcs,1262.5,,,IGST12,ItemAmount,12,,,,,,,,,,,,,,,,,,,,sales made with Flipkart for the month of June-2025,,Maharashtra,MP MH (27AAOCA0382N1Z8)
25JUNE-FK-S-94,,30-06-2025,,FLIPKART INTERNET PRIVATE LIMITED,business_gst,,,,,,,,,,,,OD,,,,,,,,,,,,,,INR,1,         Sale - Marketplace,KAPIVA BP CARE JUICE 1L_1049 (2),,,,30049011,8,Pcs,1580.580357,,,IGST12,ItemAmount,12,,,,,,,,,,,,,,,,,,,,sales made with Flipkart for the month of June-2025,,Maharashtra,MP MH (27AAOCA0382N1Z8)
25JUNE-FK-S-94,,30-06-2025,,FLIPKART INTERNET PRIVATE LIMITED,business_gst,,,,,,,,,,,,OD,,,,,,,,,,,,,,INR,1,         Sale - Marketplace,Kapiva Ayur Foods Organic Triphala powder 100g(2),,,,300490,2,Pcs,171.4285714,,,IGST5,ItemAmount,5,,,,,,,,,,,,,,,,,,,,sales made with Flipkart for the month of June-2025,,Maharashtra,MP MH (27AAOCA0382N1Z8)
25JUNE-FK-S-94,,30-06-2025,,FLIPKART INTERNET PRIVATE LIMITED,business_gst,,,,,,,,,,,,OD,,,,,,,,,,,,,,INR,1,         Sale - Marketplace,KAPIVA AMLA JUICE 1 L_299+KAPIVA ALOE VERA JUICE 1 L_299,,,,30049011,2,Pcs,335.7142857,,,IGST12,ItemAmount,12,,,,,,,,,,,,,,,,,,,,sales made with Flipkart for the month of June-2025,,Maharashtra,MP MH (27AAOCA0382N1Z8)
25JUNE-FK-S-94,,30-06-2025,,FLIPKART INTERNET PRIVATE LIMITED,business_gst,,,,,,,,,,,,OD,,,,,,,,,,,,,,INR,1,         Sale - Marketplace,KAPIVA AMLA JUICE 1 L_299 (Pack of 2),,,,30049011,5,Pcs,341.0714286,,,IGST12,ItemAmount,12,,,,,,,,,,,,,,,,,,,,sales made with Flipkart for the month of June-2025,,Maharashtra,MP MH (27AAOCA0382N1Z8)
25JUNE-FK-S-94,,30-06-2025,,FLIPKART INTERNET PRIVATE LIMITED,business_gst,,,,,,,,,,,,OD,,,,,,,,,,,,,,INR,1,         Sale - Marketplace,KAPIVA AMLA JUICE 1L_299 (PACK OF 3),,,,30049011,1,Pcs,390.1785714,,,IGST12,ItemAmount,12,,,,,,,,,,,,,,,,,,,,sales made with Flipkart for the month of June-2025,,Maharashtra,MP MH (27AAOCA0382N1Z8)
25JUNE-FK-S-94,,30-06-2025,,FLIPKART INTERNET PRIVATE LIMITED,business_gst,,,,,,,,,,,,OD,,,,,,,,,,,,,,INR,1,         Sale - Marketplace,KAPIVA DIGESTI CARE JUICE 1 L_549+Kapiva Liver Care Juice 1L,,,,30049011,3,Pcs,530.952381,,,IGST12,ItemAmount,12,,,,,,,,,,,,,,,,,,,,sales made with Flipkart for the month of June-2025,,Maharashtra,MP MH (27AAOCA0382N1Z8)
25JUNE-FK-S-94,,30-06-2025,,FLIPKART INTERNET PRIVATE LIMITED,business_gst,,,,,,,,,,,,OD,,,,,,,,,,,,,,INR,1,         Sale - Marketplace,KAPIVA KARELA JAMUN JUICE 1 L_399 (PACK OF 2),,,,30049011,1,Pcs,378.5714286,,,IGST12,ItemAmount,12,,,,,,,,,,,,,,,,,,,,sales made with Flipkart for the month of June-2025,,Maharashtra,MP MH (27AAOCA0382N1Z8)
25JUNE-FK-S-94,,30-06-2025,,FLIPKART INTERNET PRIVATE LIMITED,business_gst,,,,,,,,,,,,OD,,,,,,,,,,,,,,INR,1,         Sale - Marketplace,KAPIVA HAIR RITUALS TULSI ANTI-HAIRFALL SHAMPOO- 250ML,,,,33051090,1,Pcs,227.1186441,,,IGST18,ItemAmount,18,,,,,,,,,,,,,,,,,,,,sales made with Flipkart for the month of June-2025,,Maharashtra,MP MH (27AAOCA0382N1Z8)
25JUNE-FK-S-94,,30-06-2025,,FLIPKART INTERNET PRIVATE LIMITED,business_gst,,,,,,,,,,,,OD,,,,,,,,,,,,,,INR,1,         Sale - Marketplace,Kapiva Active Foods Shilajit Energy Gummies - 60N,,,,30049011,2,Pcs,675.8928571,,,IGST12,ItemAmount,12,,,,,,,,,,,,,,,,,,,,sales made with Flipkart for the month of June-2025,,Maharashtra,MP MH (27AAOCA0382N1Z8)
25JUNE-FK-S-94,,30-06-2025,,FLIPKART INTERNET PRIVATE LIMITED,business_gst,,,,,,,,,,,,OD,,,,,,,,,,,,,,INR,1,         Sale - Marketplace,KAPIVA ALOE VERA JUICE 1 L_299,,,,30049011,5,Pcs,154.4642857,,,IGST12,ItemAmount,12,,,,,,,,,,,,,,,,,,,,sales made with Flipkart for the month of June-2025,,Maharashtra,MP MH (27AAOCA0382N1Z8)
25JUNE-FK-S-94,,30-06-2025,,FLIPKART INTERNET PRIVATE LIMITED,business_gst,,,,,,,,,,,,OD,,,,,,,,,,,,,,INR,1,         Sale - Marketplace,KAPIVA TRIPHALA JUICE 1 L_299,,,,30049011,6,Pcs,212.6488095,,,IGST12,ItemAmount,12,,,,,,,,,,,,,,,,,,,,sales made with Flipkart for the month of June-2025,,Maharashtra,MP MH (27AAOCA0382N1Z8)
25JUNE-FK-S-94,,30-06-2025,,FLIPKART INTERNET PRIVATE LIMITED,business_gst,,,,,,,,,,,,OD,,,,,,,,,,,,,,INR,1,         Sale - Marketplace,KAPIVA AMLA JUICE 1 L_299,,,,30049011,41,Pcs,164.1332753,,,IGST12,ItemAmount,12,,,,,,,,,,,,,,,,,,,,sales made with Flipkart for the month of June-2025,,Maharashtra,MP MH (27AAOCA0382N1Z8)
25JUNE-FK-S-94,,30-06-2025,,FLIPKART INTERNET PRIVATE LIMITED,business_gst,,,,,,,,,,,,OD,,,,,,,,,,,,,,INR,1,         Sale - Marketplace,KAPIVA DIGESTI CARE JUICE 1 L_549,,,,30049011,1,Pcs,417.8571429,,,IGST12,ItemAmount,12,,,,,,,,,,,,,,,,,,,,sales made with Flipkart for the month of June-2025,,Maharashtra,MP MH (27AAOCA0382N1Z8)
25JUNE-FK-S-94,,30-06-2025,,FLIPKART INTERNET PRIVATE LIMITED,business_gst,,,,,,,,,,,,OD,,,,,,,,,,,,,,INR,1,         Sale - Marketplace,KAPIVA HAIR CARE JUICE 1 L_849,,,,30049011,1,Pcs,679.4642857,,,IGST12,ItemAmount,12,,,,,,,,,,,,,,,,,,,,sales made with Flipkart for the month of June-2025,,Maharashtra,MP MH (27AAOCA0382N1Z8)
25JUNE-FK-S-94,,30-06-2025,,FLIPKART INTERNET PRIVATE LIMITED,business_gst,,,,,,,,,,,,OD,,,,,,,,,,,,,,INR,1,         Sale - Marketplace,KAPIVA KARELA JAMUN JUICE 1 L_399,,,,30049011,5,Pcs,217.1428571,,,IGST12,ItemAmount,12,,,,,,,,,,,,,,,,,,,,sales made with Flipkart for the month of June-2025,,Maharashtra,MP MH (27AAOCA0382N1Z8)
25JUNE-FK-S-94,,30-06-2025,,FLIPKART INTERNET PRIVATE LIMITED,business_gst,,,,,,,,,,,,OD,,,,,,,,,,,,,,INR,1,         Sale - Marketplace,KAPIVA GET SLIM JUICE 1 L_AYU,,,,30049011,5,Pcs,421.9642857,,,IGST12,ItemAmount,12,,,,,,,,,,,,,,,,,,,,sales made with Flipkart for the month of June-2025,,Maharashtra,MP MH (27AAOCA0382N1Z8)
25JUNE-FK-S-94,,30-06-2025,,FLIPKART INTERNET PRIVATE LIMITED,business_gst,,,,,,,,,,,,OD,,,,,,,,,,,,,,INR,1,         Sale - Marketplace,KAPIVA DIA FREE JUICE 1 L_599,,,,30049011,51,Pcs,483.0882353,,,IGST12,ItemAmount,12,,,,,,,,,,,,,,,,,,,,sales made with Flipkart for the month of June-2025,,Maharashtra,MP MH (27AAOCA0382N1Z8)
25JUNE-FK-S-94,,30-06-2025,,FLIPKART INTERNET PRIVATE LIMITED,business_gst,,,,,,,,,,,,OD,,,,,,,,,,,,,,INR,1,         Sale - Marketplace,KAPIVA BP CARE JUICE 1L_1049,,,,30049011,2,Pcs,745.5357143,,,IGST12,ItemAmount,12,,,,,,,,,,,,,,,,,,,,sales made with Flipkart for the month of June-2025,,Maharashtra,MP MH (27AAOCA0382N1Z8)
25JUNE-FK-S-94,,30-06-2025,,FLIPKART INTERNET PRIVATE LIMITED,business_gst,,,,,,,,,,,,OD,,,,,,,,,,,,,,INR,1,         Sale - Marketplace,KAPIVA DIA FREE JUICE 500 ML_320,,,,30049011,19,Pcs,211.2781955,,,IGST12,ItemAmount,12,,,,,,,,,,,,,,,,,,,,sales made with Flipkart for the month of June-2025,,Maharashtra,MP MH (27AAOCA0382N1Z8)
25JUNE-FK-S-94,,30-06-2025,,FLIPKART INTERNET PRIVATE LIMITED,business_gst,,,,,,,,,,,,OD,,,,,,,,,,,,,,INR,1,         Sale - Marketplace,Kapiva Liver Care Juice 1L_749,,,,30049011,1,Pcs,481.25,,,IGST12,ItemAmount,12,,,,,,,,,,,,,,,,,,,,sales made with Flipkart for the month of June-2025,,Maharashtra,MP MH (27AAOCA0382N1Z8)
25JUNE-FK-S-94,,30-06-2025,,FLIPKART INTERNET PRIVATE LIMITED,business_gst,,,,,,,,,,,,OD,,,,,,,,,,,,,,INR,1,         Sale - Marketplace,KAPIVA HEALTH FOODS BP CARE JUICE 500ML,,,,30049011,1,Pcs,490.1785714,,,IGST12,ItemAmount,12,,,,,,,,,,,,,,,,,,,,sales made with Flipkart for the month of June-2025,,Maharashtra,MP MH (27AAOCA0382N1Z8)
25JUNE-FK-S-94,,30-06-2025,,FLIPKART INTERNET PRIVATE LIMITED,business_gst,,,,,,,,,,,,OD,,,,,,,,,,,,,,INR,1,         Sale - Marketplace,KAPIVA HIMALAYA SHILAJIT 20 GRMS_UMA,,,,300490,4,Pcs,965.7142857,,,IGST5,ItemAmount,5,,,,,,,,,,,,,,,,,,,,sales made with Flipkart for the month of June-2025,,Maharashtra,MP MH (27AAOCA0382N1Z8)
25JUNE-FK-S-94,,30-06-2025,,FLIPKART INTERNET PRIVATE LIMITED,business_gst,,,,,,,,,,,,OD,,,,,,,,,,,,,,INR,1,         Sale - Marketplace,KAPIVA HIMALAYA SHILAJIT 10 GRMS_UMA,,,,30049011,1,Pcs,334.2857143,,,IGST5,ItemAmount,5,,,,,,,,,,,,,,,,,,,,sales made with Flipkart for the month of June-2025,,Maharashtra,MP MH (27AAOCA0382N1Z8)
25JUNE-FK-S-94,,30-06-2025,,FLIPKART INTERNET PRIVATE LIMITED,business_gst,,,,,,,,,,,,OD,,,,,,,,,,,,,,INR,1,         Sale - Marketplace,KAPIVA HIM FOODS SHILAJIT GOLD RESIN - 20G,,,,30049011,3,Pcs,1106.845238,,,IGST12,ItemAmount,12,,,,,,,,,,,,,,,,,,,,sales made with Flipkart for the month of June-2025,,Maharashtra,MP MH (27AAOCA0382N1Z8)
25JUNE-FK-S-94,,30-06-2025,,FLIPKART INTERNET PRIVATE LIMITED,business_gst,,,,,,,,,,,,OD,,,,,,,,,,,,,,INR,1,         Sale - Marketplace,KAPIVA SKIN FOODS ACNE EASE FIZZ 80 GM,,,,29369000,1,Pcs,277.1186441,,,IGST18,ItemAmount,18,,,,,,,,,,,,,,,,,,,,sales made with Flipkart for the month of June-2025,,Maharashtra,MP MH (27AAOCA0382N1Z8)
25JUNE-FK-S-94,,30-06-2025,,FLIPKART INTERNET PRIVATE LIMITED,business_gst,,,,,,,,,,,,OD,,,,,,,,,,,,,,INR,1,         Sale - Marketplace,KAPIVA HIM FOODS SHILAJIT GOLD RESIN - 10G,,,,30049011,2,Pcs,751.3392857,,,IGST12,ItemAmount,12,,,,,,,,,,,,,,,,,,,,sales made with Flipkart for the month of June-2025,,Maharashtra,MP MH (27AAOCA0382N1Z8)
25JUNE-FK-S-94,,30-06-2025,,FLIPKART INTERNET PRIVATE LIMITED,business_gst,,,,,,,,,,,,OD,,,,,,,,,,,,,,INR,1,         Sale - Marketplace,KAPIVA GYM FOODS KESAR SHILAJIT GOLD RESIN 25G,,,,30049011,1,Pcs,1233.928571,,,IGST12,ItemAmount,12,,,,,,,,,,,,,,,,,,,,sales made with Flipkart for the month of June-2025,,Maharashtra,MP MH (27AAOCA0382N1Z8)
25JUNE-FK-S-94,,30-06-2025,,FLIPKART INTERNET PRIVATE LIMITED,business_gst,,,,,,,,,,,,OD,,,,,,,,,,,,,,INR,1,         Sale - Marketplace,KAPIVA SKIN RITUALS KUMKUMADI GLOW FACE WASH-100ML,,,,34013090,4,Pcs,186.6525424,,,IGST18,ItemAmount,18,,,,,,,,,,,,,,,,,,,,sales made with Flipkart for the month of June-2025,,Maharashtra,MP MH (27AAOCA0382N1Z8)
25JUNE-FK-S-94,,30-06-2025,,FLIPKART INTERNET PRIVATE LIMITED,business_gst,,,,,,,,,,,,OD,,,,,,,,,,,,,,INR,1,         Sale - Marketplace,KAPIVA VIRGIN COCONUT OIL 500 ML_499,,,,15131900,1,Pcs,349.5238095,,,IGST5,ItemAmount,5,,,,,,,,,,,,,,,,,,,,sales made with Flipkart for the month of June-2025,,Maharashtra,MP MH (27AAOCA0382N1Z8)
25JUNE-FK-S-94,,30-06-2025,,FLIPKART INTERNET PRIVATE LIMITED,business_gst,,,,,,,,,,,,OD,,,,,,,,,,,,,,INR,1,         Sale - Marketplace,KAPIVA VIRGIN COCONUT OIL 250 ML_279,,,,15131900,1,Pcs,123.8095238,,,IGST5,ItemAmount,5,,,,,,,,,,,,,,,,,,,,sales made with Flipkart for the month of June-2025,,Maharashtra,MP MH (27AAOCA0382N1Z8)
25JUNE-FK-S-94,,30-06-2025,,FLIPKART INTERNET PRIVATE LIMITED,business_gst,,,,,,,,,,,,OD,,,,,,,,,,,,,,INR,1,         Sale - Marketplace,KAPIVA PLANT PROTEIN - CHOCOLATE 1 KG_2249,,,,21061000,4,Pcs,1104.661017,,,IGST18,ItemAmount,18,,,,,,,,,,,,,,,,,,,,sales made with Flipkart for the month of June-2025,,Maharashtra,MP MH (27AAOCA0382N1Z8)
25JUNE-FK-S-94,,30-06-2025,,FLIPKART INTERNET PRIVATE LIMITED,business_gst,,,,,,,,,,,,OD,,,,,,,,,,,,,,INR,1,         Sale - Marketplace,KAPIVA SKIN FOODS GLOW MIX 108G,,,,30049011,4,Pcs,783.4821429,,,IGST12,ItemAmount,12,,,,,,,,,,,,,,,,,,,,sales made with Flipkart for the month of June-2025,,Maharashtra,MP MH (27AAOCA0382N1Z8)
25JUNE-FK-S-95,,30-06-2025,,FLIPKART INTERNET PRIVATE LIMITED,business_gst,,,,,,,,,,,,PY,,,,,,,,,,,,,,INR,1,         Sale - Marketplace,KAPIVA DIA FREE JUICE 1 L_599 ( Pack of 2),,,,30049011,1,Pcs,1066.964286,,,IGST12,ItemAmount,12,,,,,,,,,,,,,,,,,,,,sales made with Flipkart for the month of June-2025,,Maharashtra,MP MH (27AAOCA0382N1Z8)
25JUNE-FK-S-95,,30-06-2025,,FLIPKART INTERNET PRIVATE LIMITED,business_gst,,,,,,,,,,,,PY,,,,,,,,,,,,,,INR,1,         Sale - Marketplace,KAPIVA BP CARE JUICE 1L_1049 (2),,,,30049011,1,Pcs,1598.214286,,,IGST12,ItemAmount,12,,,,,,,,,,,,,,,,,,,,sales made with Flipkart for the month of June-2025,,Maharashtra,MP MH (27AAOCA0382N1Z8)
25JUNE-FK-S-95,,30-06-2025,,FLIPKART INTERNET PRIVATE LIMITED,business_gst,,,,,,,,,,,,PY,,,,,,,,,,,,,,INR,1,         Sale - Marketplace,KAPIVA AMLA JUICE 1 L_299,,,,30049011,3,Pcs,150.8928571,,,IGST12,ItemAmount,12,,,,,,,,,,,,,,,,,,,,sales made with Flipkart for the month of June-2025,,Maharashtra,MP MH (27AAOCA0382N1Z8)
25JUNE-FK-S-96,,30-06-2025,,FLIPKART INTERNET PRIVATE LIMITED,business_gst,,,,,,,,,,,,PB,,,,,,,,,,,,,,INR,1,         Sale - Marketplace,Kapiva Active Foods Shilajit Energy Capsules 60N,,,,30049011,1,Pcs,444.6428571,,,IGST12,ItemAmount,12,,,,,,,,,,,,,,,,,,,,sales made with Flipkart for the month of June-2025,,Maharashtra,MP MH (27AAOCA0382N1Z8)
25JUNE-FK-S-96,,30-06-2025,,FLIPKART INTERNET PRIVATE LIMITED,business_gst,,,,,,,,,,,,PB,,,,,,,,,,,,,,INR,1,         Sale - Marketplace,KAPIVA SHILAJIT GOLD CAPSULES 60 CAP_1199,,,,30049011,1,Pcs,806.25,,,IGST12,ItemAmount,12,,,,,,,,,,,,,,,,,,,,sales made with Flipkart for the month of June-2025,,Maharashtra,MP MH (27AAOCA0382N1Z8)
25JUNE-FK-S-96,,30-06-2025,,FLIPKART INTERNET PRIVATE LIMITED,business_gst,,,,,,,,,,,,PB,,,,,,,,,,,,,,INR,1,         Sale - Marketplace,KAPIVA DIA FREE JUICE 1 L_599 ( Pack of 2),,,,30049011,5,Pcs,931.25,,,IGST12,ItemAmount,12,,,,,,,,,,,,,,,,,,,,sales made with Flipkart for the month of June-2025,,Maharashtra,MP MH (27AAOCA0382N1Z8)
25JUNE-FK-S-96,,30-06-2025,,FLIPKART INTERNET PRIVATE LIMITED,business_gst,,,,,,,,,,,,PB,,,,,,,,,,,,,,INR,1,         Sale - Marketplace,KAPIVA DIA FREE JUICE 1 L_599 ( Packs of 4),,,,30049011,1,Pcs,1678.571429,,,IGST12,ItemAmount,12,,,,,,,,,,,,,,,,,,,,sales made with Flipkart for the month of June-2025,,Maharashtra,MP MH (27AAOCA0382N1Z8)
25JUNE-FK-S-96,,30-06-2025,,FLIPKART INTERNET PRIVATE LIMITED,business_gst,,,,,,,,,,,,PB,,,,,,,,,,,,,,INR,1,         Sale - Marketplace,KAPIVA ALOE VERA SKIN GEL 150 GM_135 (Pack of 2),,,,33049990,6,Pcs,120.3389831,,,IGST18,ItemAmount,18,,,,,,,,,,,,,,,,,,,,sales made with Flipkart for the month of June-2025,,Maharashtra,MP MH (27AAOCA0382N1Z8)
25JUNE-FK-S-96,,30-06-2025,,FLIPKART INTERNET PRIVATE LIMITED,business_gst,,,,,,,,,,,,PB,,,,,,,,,,,,,,INR,1,         Sale - Marketplace,KAPIVA BP CARE JUICE 1L_1049 (2),,,,30049011,3,Pcs,1548.809524,,,IGST12,ItemAmount,12,,,,,,,,,,,,,,,,,,,,sales made with Flipkart for the month of June-2025,,Maharashtra,MP MH (27AAOCA0382N1Z8)
25JUNE-FK-S-96,,30-06-2025,,FLIPKART INTERNET PRIVATE LIMITED,business_gst,,,,,,,,,,,,PB,,,,,,,,,,,,,,INR,1,         Sale - Marketplace,KAPIVA AMLA JUICE 1 L_299+KAPIVA ALOE VERA JUICE 1 L_299,,,,30049011,7,Pcs,341.4540816,,,IGST12,ItemAmount,12,,,,,,,,,,,,,,,,,,,,sales made with Flipkart for the month of June-2025,,Maharashtra,MP MH (27AAOCA0382N1Z8)
25JUNE-FK-S-96,,30-06-2025,,FLIPKART INTERNET PRIVATE LIMITED,business_gst,,,,,,,,,,,,PB,,,,,,,,,,,,,,INR,1,         Sale - Marketplace,KAPIVA AMLA JUICE 1 L_299 (Pack of 2),,,,30049011,2,Pcs,417.8571429,,,IGST12,ItemAmount,12,,,,,,,,,,,,,,,,,,,,sales made with Flipkart for the month of June-2025,,Maharashtra,MP MH (27AAOCA0382N1Z8)
25JUNE-FK-S-96,,30-06-2025,,FLIPKART INTERNET PRIVATE LIMITED,business_gst,,,,,,,,,,,,PB,,,,,,,,,,,,,,INR,1,         Sale - Marketplace,KAPIVA APPLE CIDER VINEGAR500 grams ( Pack of 2),,,,22090090,1,Pcs,399.1525424,,,IGST18,ItemAmount,18,,,,,,,,,,,,,,,,,,,,sales made with Flipkart for the month of June-2025,,Maharashtra,MP MH (27AAOCA0382N1Z8)
25JUNE-FK-S-96,,30-06-2025,,FLIPKART INTERNET PRIVATE LIMITED,business_gst,,,,,,,,,,,,PB,,,,,,,,,,,,,,INR,1,         Sale - Marketplace,KAPIVA HIMALAYA SHILAJIT 20 GRMS_UMA ( Pack of 3),,,,300490,1,Pcs,1953.333333,,,IGST5,ItemAmount,5,,,,,,,,,,,,,,,,,,,,sales made with Flipkart for the month of June-2025,,Maharashtra,MP MH (27AAOCA0382N1Z8)
25JUNE-FK-S-96,,30-06-2025,,FLIPKART INTERNET PRIVATE LIMITED,business_gst,,,,,,,,,,,,PB,,,,,,,,,,,,,,INR,1,         Sale - Marketplace,KAPIVA DIGESTI CARE JUICE 1 L_549+Kapiva Liver Care Juice 1L,,,,30049011,2,Pcs,577.2321429,,,IGST12,ItemAmount,12,,,,,,,,,,,,,,,,,,,,sales made with Flipkart for the month of June-2025,,Maharashtra,MP MH (27AAOCA0382N1Z8)
25JUNE-FK-S-96,,30-06-2025,,FLIPKART INTERNET PRIVATE LIMITED,business_gst,,,,,,,,,,,,PB,,,,,,,,,,,,,,INR,1,         Sale - Marketplace,Kapiva Active Foods Shilajit Energy Gummies - 60N,,,,30049011,8,Pcs,740.7366071,,,IGST12,ItemAmount,12,,,,,,,,,,,,,,,,,,,,sales made with Flipkart for the month of June-2025,,Maharashtra,MP MH (27AAOCA0382N1Z8)
25JUNE-FK-S-96,,30-06-2025,,FLIPKART INTERNET PRIVATE LIMITED,business_gst,,,,,,,,,,,,PB,,,,,,,,,,,,,,INR,1,         Sale - Marketplace,KAPIVA NEEM JUICE 1 L_349,,,,30049011,1,Pcs,176.7857143,,,IGST12,ItemAmount,12,,,,,,,,,,,,,,,,,,,,sales made with Flipkart for the month of June-2025,,Maharashtra,MP MH (27AAOCA0382N1Z8)
25JUNE-FK-S-96,,30-06-2025,,FLIPKART INTERNET PRIVATE LIMITED,business_gst,,,,,,,,,,,,PB,,,,,,,,,,,,,,INR,1,         Sale - Marketplace,KAPIVA AMLA JUICE 1 L_299,,,,30049011,6,Pcs,131.25,,,IGST12,ItemAmount,12,,,,,,,,,,,,,,,,,,,,sales made with Flipkart for the month of June-2025,,Maharashtra,MP MH (27AAOCA0382N1Z8)
25JUNE-FK-S-96,,30-06-2025,,FLIPKART INTERNET PRIVATE LIMITED,business_gst,,,,,,,,,,,,PB,,,,,,,,,,,,,,INR,1,         Sale - Marketplace,KAPIVA DIA FREE JUICE 1 L_599,,,,30049011,1,Pcs,497.3214286,,,IGST12,ItemAmount,12,,,,,,,,,,,,,,,,,,,,sales made with Flipkart for the month of June-2025,,Maharashtra,MP MH (27AAOCA0382N1Z8)
25JUNE-FK-S-96,,30-06-2025,,FLIPKART INTERNET PRIVATE LIMITED,business_gst,,,,,,,,,,,,PB,,,,,,,,,,,,,,INR,1,         Sale - Marketplace,KAPIVA DIA FREE JUICE 500 ML_320,,,,30049011,11,Pcs,185.7954545,,,IGST12,ItemAmount,12,,,,,,,,,,,,,,,,,,,,sales made with Flipkart for the month of June-2025,,Maharashtra,MP MH (27AAOCA0382N1Z8)
25JUNE-FK-S-96,,30-06-2025,,FLIPKART INTERNET PRIVATE LIMITED,business_gst,,,,,,,,,,,,PB,,,,,,,,,,,,,,INR,1,         Sale - Marketplace,KAPIVA HEALTH FOODS BP CARE JUICE 500ML,,,,30049011,1,Pcs,512.5,,,IGST12,ItemAmount,12,,,,,,,,,,,,,,,,,,,,sales made with Flipkart for the month of June-2025,,Maharashtra,MP MH (27AAOCA0382N1Z8)
25JUNE-FK-S-96,,30-06-2025,,FLIPKART INTERNET PRIVATE LIMITED,business_gst,,,,,,,,,,,,PB,,,,,,,,,,,,,,INR,1,         Sale - Marketplace,KAPIVA CHOLEST FIT JUICE 1L,,,,30049011,2,Pcs,493.75,,,IGST12,ItemAmount,12,,,,,,,,,,,,,,,,,,,,sales made with Flipkart for the month of June-2025,,Maharashtra,MP MH (27AAOCA0382N1Z8)
25JUNE-FK-S-96,,30-06-2025,,FLIPKART INTERNET PRIVATE LIMITED,business_gst,,,,,,,,,,,,PB,,,,,,,,,,,,,,INR,1,         Sale - Marketplace,KAPIVA HIMALAYA SHILAJIT 10 GRMS_UMA,,,,30049011,1,Pcs,475.2380952,,,IGST5,ItemAmount,5,,,,,,,,,,,,,,,,,,,,sales made with Flipkart for the month of June-2025,,Maharashtra,MP MH (27AAOCA0382N1Z8)
25JUNE-FK-S-96,,30-06-2025,,FLIPKART INTERNET PRIVATE LIMITED,business_gst,,,,,,,,,,,,PB,,,,,,,,,,,,,,INR,1,         Sale - Marketplace,KAPIVA HIM FOODS SHILAJIT GOLD RESIN - 20G,,,,30049011,1,Pcs,1213.392857,,,IGST12,ItemAmount,12,,,,,,,,,,,,,,,,,,,,sales made with Flipkart for the month of June-2025,,Maharashtra,MP MH (27AAOCA0382N1Z8)
